100;0,3231;720;316
100;0,012;1400;669
100;0,0136;2005;1068
100;0,0143;2563;1432
100;0,0139;3270;1864
100;0,0152;3862;2193
100;0,0137;4396;2537
100;0,0138;4954;2851
100;0,0148;5563;3234
100;0,0103;6183;3614
100;0,0162;6894;4082
100;0,0099;7544;4423
100;0,0135;8230;4823
100;0,0113;8832;5187
100;0,01;9393;5569
100;0,0107;10117;6005
100;0,0104;10741;6439
100;0,0106;11404;6841
100;0,0139;12018;7226
100;0,0116;12768;7732
100;0,0099;13475;8119
100;0,0132;14099;8539
100;0,013;14784;8960
100;0,0103;15422;9344
100;0,0102;16002;9701
100;0,0098;16596;10081
100;0,0133;17256;10494
100;0,0141;17917;10858
100;0,0105;18577;11271
100;0,0106;19231;11639
1000;0,143;30469;17933
1000;0,14;42500;24002
1000;0,1444;53240;29752
1000;0,14;63971;35982
1000;0,1416;74710;42120
1000;0,1429;86070;48619
1000;0,1409;98117;54563
1000;0,1355;108808;60208
1000;0,1459;120017;67278
1000;0,1346;130912;72837
1000;0,146;142713;79384
1000;0,1402;155987;85219
1000;0,1423;166478;91732
1000;0,1477;177422;97533
1000;0,135;187952;103096
1000;0,1695;198503;108668
1000;0,1479;208404;113944
1000;0,1384;219568;119955
1000;0,1441;230623;126038
1000;0,1375;240999;131911
1000;0,144;251179;137929
1000;0,1363;262527;143766
1000;0,1445;273576;150500
1000;0,1369;284195;156561
1000;0,1362;295039;162377
1000;0,139;305443;168728
1000;0,137;315847;174601
1000;0,1392;327814;180797
1000;0,1381;338821;186179
1000;0,131;349236;191402
10000;1,8694;517509;280102
10000;1,7937;663207;359719
10000;2,2501;826083;456546
10000;2,8246;973898;541287
10000;1,8811;1134961;633602
10000;1,7354;1279657;709461
10000;1,8553;1434505;793666
10000;1,9149;1592107;882669
10000;2,1044;1750001;962591
10000;2,4944;1901874;1047000
10000;2,2204;2058811;1124608
10000;2,0216;2213554;1213014
10000;2,4748;2379971;1292988
10000;2,5665;2545827;1394450
10000;1,8105;2695666;1469220
10000;1,8278;2852041;1546709
10000;1,8578;3016297;1622475
10000;2,4647;3186712;1725042
10000;2,0135;3336704;1811948
10000;1,933;3483882;1892521
10000;2,6063;3644430;1967847
10000;2,7131;3800226;2055544
10000;1,9254;3953341;2137506
10000;1,9265;4111334;2217727
10000;2,6262;4273100;2296390
10000;1,9676;4426965;2382712
10000;1,9578;4586358;2461090
10000;2,3313;4741932;2537908
10000;2,2376;4888512;2613115
10000;2,0651;5056636;2702323
100000;26,768;7159348;3980487
100000;25,9863;9103135;5044470
100000;27,8544;11122818;6056233
100000;24,0995;13178029;7147115
100000;26,3211;15263803;8196259
100000;25,8678;17336514;9330390
100000;24,1366;19354757;10358806
100000;26,8225;21364171;11428918
100000;24,6817;23328233;12491325
100000;23,1762;25291134;13461401
100000;23,9435;27279347;14507084
100000;26,7468;29240443;15581934
100000;22,9466;31240779;16619673
100000;24,2354;33362963;17708212
100000;23,3681;35301722;18788482
100000;23,4056;37283945;19876621
100000;23,7415;39254054;20881899
100000;22,6461;41205223;21884622
100000;22,7734;43144343;22880575
100000;23,3247;45075803;23938218
100000;24,0532;47252564;25074549
100000;24,0422;49214819;26138485
100000;24,9732;51197012;27146706
100000;25,103;53256995;28187749
100000;24,5043;55189573;29238668
100000;27,4627;57371152;30308429
100000;31,0627;59548629;31377547
100000;30,0652;61628864;32538650
100000;27,3709;63672126;33625208
100000;26,1861;65693819;34682363
