12;1,4232;36;21
12;0,0028;72;51
12;0,0013;101;72
12;0,0013;131;91
12;0,0015;168;112
12;0,0016;204;142
12;0,0013;230;164
12;0,0014;259;191
12;0,0013;296;221
12;0,0014;325;244
12;0,0013;356;264
12;0,0011;383;284
12;0,0015;413;306
12;0,0012;442;323
12;0,0011;469;338
12;0,0013;496;357
12;0,0015;536;394
12;0,0015;565;421
12;0,0014;594;443
12;0,0012;621;461
12;0,0016;663;490
12;0,0017;698;515
12;0,0015;731;528
12;0,0016;766;557
12;0,0017;795;578
12;0,0016;825;596
12;0,0014;850;617
12;0,0019;878;642
12;0,0017;915;676
12;0,0016;945;701
22;0,0028;1033;752
22;0,0028;1100;799
22;0,0031;1178;859
22;0,0025;1247;898
22;0,0025;1316;938
22;0,0022;1399;979
22;0,0027;1478;1047
22;0,0025;1551;1110
22;0,0024;1614;1156
22;0,0034;1695;1215
22;0,0026;1770;1256
22;0,0028;1854;1309
22;0,0027;1942;1368
22;0,0025;2015;1413
22;0,0025;2101;1464
22;0,0025;2185;1516
22;0,0131;2257;1563
22;0,0024;2333;1608
22;0,0027;2431;1670
22;0,0029;2513;1711
22;0,0224;2597;1761
22;0,0025;2693;1813
22;0,0032;2774;1870
22;0,0031;2868;1928
22;0,0027;2956;1974
22;0,0029;3046;2039
22;0,0031;3137;2097
22;0,0028;3206;2154
22;0,0027;3276;2198
22;0,0031;3370;2278
32;0,1899;3525;2394
32;0,0263;3668;2490
32;0,8244;3803;2609
32;0,0041;3952;2719
32;0,0167;4087;2803
32;0,0047;4246;2909
32;0,004;4363;2995
32;0,0042;4518;3109
32;0,0037;4653;3192
32;0,0037;4806;3268
32;0,004;4960;3378
32;0,0037;5083;3462
32;0,004;5223;3560
32;0,0038;5349;3641
32;0,004;5482;3755
32;0,0042;5618;3870
32;0,0044;5765;3989
32;0,0039;5897;4067
32;0,0038;6015;4143
32;0,004;6143;4242
32;0,0039;6283;4321
32;0,0039;6421;4398
32;0,0038;6554;4485
32;0,0036;6673;4563
32;0,0045;6835;4702
32;0,0046;6984;4813
32;0,0043;7115;4905
32;0,0035;7253;4969
32;0,2153;7416;5100
32;0,0042;7567;5201
42;0,0052;7732;5316
42;0,0053;7945;5430
42;0,0055;8154;5566
42;0,0061;8382;5718
42;0,0053;8571;5864
42;0,0057;8782;5991
42;0,005;8955;6111
42;0,0051;9155;6215
42;0,0061;9389;6393
42;0,0052;9580;6525
42;0,0065;9868;6725
42;0,0051;10068;6838
42;0,0046;10242;6933
42;0,0055;10462;7059
42;0,0057;10681;7205
42;0,0055;10881;7336
42;0,006;11121;7491
42;0,0056;11339;7630
42;0,0054;11554;7761
42;0,0056;11742;7887
42;0,0064;11976;8056
42;0,005;12160;8164
42;0,0052;12358;8300
42;0,0055;12587;8417
42;0,006;12814;8581
42;0,0051;12984;8714
42;0,0047;13166;8807
42;0,0061;13383;8964
42;0,0423;13560;9063
42;0,0063;13784;9218
52;0,007;14050;9379
52;0,0072;14332;9555
52;0,0074;14644;9761
52;0,0085;14932;9979
52;0,0073;15219;10157
52;0,0064;15465;10318
52;0,035;15729;10472
52;0,0078;16029;10681
52;0,007;16330;10827
52;0,0132;16564;10968
52;0,0067;16833;11136
52;0,016;17065;11299
52;0,0603;17347;11500
52;0,0072;17609;11668
52;0,0065;17916;11802
52;0,0062;18205;11919
52;0,0077;18481;12134
52;0,0065;18748;12278
52;0,0082;19103;12505
52;0,0074;19370;12705
52;0,0068;19644;12896
52;0,0067;19918;13047
52;0,0067;20209;13173
52;0,0679;20460;13355
52;0,0066;20703;13521
52;0,0063;20977;13639
52;0,0065;21215;13800
52;0,0063;21440;13954
52;0,007;21691;14135
52;0,0073;21971;14331
62;0,0093;22319;14557
62;0,0088;22665;14780
62;0,0083;22998;14981
62;0,0083;23334;15202
62;0,0084;23682;15420
62;0,008;24010;15633
62;0,0133;24390;15896
62;0,0082;24694;16096
62;0,0089;25052;16336
62;0,0082;25386;16543
62;0,0088;25726;16762
62;0,0088;26068;16947
62;0,008;26409;17157
62;0,0076;26732;17326
62;0,0087;27076;17602
62;0,0081;27400;17821
62;0,0094;27786;18103
62;0,008;28166;18289
62;0,0083;28484;18496
62;0,0081;28846;18678
62;0,0088;29257;18920
62;0,0086;29601;19127
62;0,0084;29934;19329
62;0,1781;30277;19500
62;0,0092;30654;19775
62;0,0089;30975;20010
62;0,0081;31311;20204
62;0,0082;31663;20387
62;0,009;32001;20643
62;0,0073;32310;20791
72;0,0104;32793;21086
72;0,0096;33198;21323
72;0,0414;33641;21591
72;0,0091;34030;21814
72;0,0099;34441;22063
72;0,0096;34873;22303
72;0,0111;35331;22618
72;0,01;35712;22882
72;0,0099;36134;23140
72;0,0094;36624;23364
72;0,0113;37084;23676
72;0,01;37499;23958
72;0,0103;37947;24247
72;0,0099;38358;24558
72;0,0125;38808;24828
72;0,0097;39204;25074
72;0,0094;39631;25292
72;0,0098;40007;25548
72;0,0112;40479;25876
72;0,0101;40878;26097
72;0,0088;41291;26278
72;0,0093;41756;26480
72;0,0092;42153;26714
72;0,0098;42556;26943
72;0,011;43018;27284
72;0,0114;43377;27538
72;0,0179;43795;27825
72;0,0108;44231;28138
72;0,0127;44767;28512
72;0,0102;45203;28803
82;0,012;45746;29126
82;0,0124;46245;29490
82;0,0109;46695;29757
82;0,0117;47270;30118
82;0,0126;47838;30498
82;0,0135;48391;30910
82;0,0104;48858;31153
82;0,0125;49423;31474
82;0,011;49909;31762
82;0,0109;50356;32075
82;0,0152;50873;32393
82;0,011;51404;32670
82;0,0101;51908;32909
82;0,0116;52454;33208
82;0,0113;52947;33486
82;0,0105;53491;33740
82;0,0105;54053;34003
82;0,0109;54562;34301
82;0,0116;55043;34666
82;0,0119;55581;34973
82;0,0108;56067;35279
82;0,0107;56524;35566
82;0,01;57029;35812
82;0,0108;57577;36107
82;0,0113;58070;36406
82;0,0105;58540;36681
82;0,0117;59113;36945
82;0,0116;59651;37250
82;0,0121;60237;37601
82;0,0116;60772;37910
92;0,0127;61285;38272
92;0,0127;61847;38626
92;0,013;62399;38981
92;0,0146;63015;39395
92;0,0148;63689;39904
92;0,0125;64320;40209
92;0,0129;64861;40592
92;0,0125;65373;40921
92;0,0133;65936;41259
92;0,0122;66523;41616
92;0,0122;67081;41942
92;0,0115;67627;42221
92;0,0129;68229;42569
92;0,0131;68774;42895
92;0,0128;69277;43277
92;0,0125;69807;43583
92;0,0138;70369;44002
92;0,0123;70975;44310
92;0,0137;71547;44689
92;0,0127;72061;45030
92;0,0128;72591;45369
92;0,015;73273;45853
92;0,0129;73890;46215
92;0,0147;74532;46571
92;0,0124;75044;46923
92;0,0131;75622;47280
92;0,014;76198;47598
92;0,0127;76772;47965
92;0,0155;77347;48323
92;0,0119;77897;48634
102;0,0157;78583;49060
102;0,0138;79202;49415
102;0,0143;79862;49794
102;0,0136;80464;50142
102;0,0151;81167;50606
102;0,0141;81741;51001
102;0,0142;82352;51369
102;0,0144;82976;51791
102;0,0144;83547;52171
102;0,0135;84155;52502
102;0,0133;84730;52846
102;0,0144;85348;53286
102;0,015;85931;53676
102;0,0167;86653;54167
102;0,015;87362;54580
102;0,0153;88096;55020
102;0,015;88784;55415
102;0,0141;89409;55802
102;0,0158;90098;56268
102;0,0143;90807;56672
102;0,0133;91417;57038
102;0,0132;91981;57414
102;0,0136;92575;57787
102;0,013;93118;58109
102;0,013;93748;58423
102;0,0134;94349;58746
102;0,0151;94952;59152
102;0,0141;95587;59529
102;0,0144;96187;59943
102;0,0146;96956;60340
112;0,0159;97674;60797
112;0,0172;98401;61340
112;0,0151;99084;61726
112;0,0158;99813;62179
112;0,0153;100470;62582
112;0,017;101185;63109
112;0,016;101961;63562
112;0,0154;102626;64001
112;0,0157;103400;64416
112;0,0179;104250;64956
112;0,0164;104957;65476
112;0,0158;105683;65906
112;0,0158;106354;66381
112;0,0169;107097;66864
112;0,0214;107863;67348
112;0,0155;108572;67767
112;0,0157;109299;68222
112;0,0162;109997;68628
112;0,0156;110760;69045
112;0,0168;111509;69506
112;0,0168;112271;69936
112;0,0154;113061;70362
112;0,0156;113820;70793
112;0,0159;114593;71236
112;0,0159;115310;71697
112;0,0178;116055;72253
112;0,0156;116804;72708
112;0,0157;117464;73156
112;0,0165;118272;73582
112;0,0159;118999;74005
122;0,0172;119828;74459
122;0,0177;120634;74889
122;0,0183;121470;75405
122;0,0168;122195;75847
122;0,0171;122916;76290
122;0,0179;123795;76793
122;0,0202;124923;77404
122;0,0181;125905;77857
122;0,0173;126743;78313
122;0,0195;127536;78782
122;0,0743;128325;79214
122;0,0184;129157;79716
122;0,0187;130113;80248
122;0,0213;130843;80712
122;0,0173;131728;81175
122;0,0189;132472;81589
122;0,0165;133274;82026
122;0,0186;134164;82594
122;0,0166;134909;83009
122;0,0201;135831;83701
122;0,0177;136640;84234
122;0,1871;137340;84672
122;0,0174;138161;85166
122;0,0178;139004;85677
122;0,0691;139782;86121
122;0,0178;140572;86617
122;0,0215;141500;87193
122;0,0174;142287;87649
122;0,0202;143111;88149
122;0,0177;143931;88672
132;0,0754;144991;89231
132;0,0193;145931;89781
132;0,0176;146797;90238
132;0,0206;147725;90781
132;0,0214;148717;91359
132;0,019;149566;91905
132;0,0187;150495;92397
132;0,0183;151371;92878
132;0,019;152296;93409
132;0,0185;153240;93883
132;0,0178;154160;94344
132;0,0188;155016;94834
132;0,0199;156015;95387
132;0,0435;156918;95909
132;0,0207;157958;96456
132;0,0236;158938;97193
132;0,0174;159735;97639
132;0,2921;160659;98138
132;0,021;161713;98775
132;0,0178;162637;99214
132;0,0337;163560;99837
132;0,0185;164373;100329
132;0,0197;165441;100869
132;0,0179;166350;101332
132;0,0673;167196;101854
132;0,0207;168264;102422
132;0,0202;169100;102949
132;0,0209;170136;103600
132;0,02;171093;104177
132;0,02;172045;104732
142;0,0201;173015;105259
142;0,0206;173992;105771
142;0,0225;175172;106440
142;0,0243;176252;107146
142;0,0214;177287;107802
142;0,0205;178350;108384
142;0,0192;179337;108871
142;0,0194;180256;109373
142;0,0217;181235;110021
142;0,0211;182293;110646
142;0,0234;183395;111352
142;0,0201;184312;111828
142;0,0203;185224;112364
142;0,0213;186253;112954
142;0,0204;187329;113506
142;0,0205;188361;114051
